pct_targeted,qini_uplift,random_uplift
5.55,120.0967741935483,112.63456451612902
5.575,117.691489361702,113.14192741935481
5.6000000000000005,133.42553191489355,113.64929032258064
5.625,129.1595744680851,114.15665322580644
5.65,122.89361702127667,114.66401612903223
5.675,124.6526315789472,115.17137903225803
5.7,118.40000000000009,115.67874193548386
5.7250000000000005,110.14736842105276,116.18610483870965
5.75,101.8947368421052,116.69346774193546
5.775,106.46875,117.20083064516128
5.800000000000001,109.25,117.70819354838709
5.825,115.1649484536083,118.21555645161288
5.8500000000000005,109.85714285714289,118.7229193548387
5.875,115.64646464646466,119.23028225806449
5.8999999999999995,113.15999999999985,119.73764516129029
5.925,113.41584158415822,120.2450080645161
5.949999999999999,112.33333333333348,120.7523709677419
5.975,104.66990291262118,121.25973387096771
6.0,111.4174757281553,121.76709677419352
6.0249999999999995,74.86538461538453,122.27445967741933
6.05,82.0666666666666,122.78182258064513
6.075,81.59999999999991,123.28918548387094
6.1,96.52830188679263,123.79654838709675
6.125,83.16981132075466,124.30391129032256
6.15,83.81132075471714,124.81127419354837
6.175,89.51401869158894,125.31863709677417
6.2,95.11111111111109,125.82599999999998
6.225,110.88073394495405,126.33336290322578
6.25,121.27272727272725,126.84072580645159
6.275,122.64864864864876,127.3480887096774
6.3,112.75,127.8554516129032
6.325,101.7876106194692,128.36281451612902
6.35,109.55752212389393,128.8701774193548
6.375,107.32743362831866,129.37754032258061
6.4,103.87719298245588,129.88490322580643
6.425,105.62280701754412,130.39226612903224
6.45,130.36842105263167,130.89962903225805
6.4750000000000005,133.19130434782596,131.40699193548386
6.5,142.95652173913027,131.91435483870964
6.525,152.0,132.42171774193545
6.550000000000001,168.32478632478637,132.92908064516126
6.575,160.26495726495727,133.43644354838707
6.6000000000000005,170.20512820512818,133.9438064516129
6.625,170.1452991452993,134.4511693548387
6.65,159.0854700854702,134.9585322580645
6.675000000000001,160.42372881355936,135.4658951612903
6.7,174.26050420168076,135.9732580645161
6.7250000000000005,184.14166666666665,136.4806209677419
6.75,176.25,136.98798387096772
6.775,189.7520661157023,137.49534677419354
6.800000000000001,191.96721311475403,138.00270967741935
6.825,206.1803278688526,138.51007258064516
6.8500000000000005,197.39344262295072,139.01743548387094
6.875000000000001,204.60655737704928,139.52479838709675
6.9,189.41463414634154,140.03216129032256
6.925000000000001,189.52845528455305,140.53952419354837
6.950000000000001,189.6422764227641,141.04688709677419
6.9750000000000005,190.7560975609756,141.55425
7.000000000000001,198.16129032258073,142.06161290322578
7.025,197.96000000000004,142.5689758064516
7.049999999999999,197.1199999999999,143.07633870967737
7.074999999999999,203.27999999999997,143.58370161290318
7.1,206.84126984126988,144.091064516129
7.124999999999999,209.1023622047244,144.5984274193548
7.1499999999999995,198.29921259842513,145.10579032258062
7.175,211.71875,145.6131532258064
7.199999999999999,234.0,146.1205161290322
7.225,227.28125,146.62787903225802
7.249999999999999,239.4108527131782,147.13524193548383
7.2749999999999995,241.76744186046517,147.64260483870964
7.3,257.5230769230768,148.14996774193546
7.324999999999999,264.3816793893129,148.65733064516124
7.35,257.6363636363635,149.16469354838705
7.375,249.090909090909,149.67205645161286
7.3999999999999995,255.8872180451126,150.17941935483867
7.425,271.3834586466169,150.68678225806448
7.449999999999999,262.2089552238808,151.1941451612903
7.475,249.64925373134338,151.7015080645161
7.5,258.08955223880594,152.2088709677419
7.5249999999999995,247.52985074626895,152.7162338709677
7.55,255.64444444444462,153.2235967741935
7.575,242.7647058823527,153.73095967741932
7.6,230.17647058823513,154.23832258064513
7.625,221.087591240876,154.74568548387094
7.6499999999999995,234.0434782608695,155.25304838709673
7.675,235.47826086956502,155.76041129032254
7.7,242.913043478261,156.26777419354835
7.725,253.38848920863302,156.77513709677416
7.75,267.3571428571431,157.28249999999997
7.775,273.9357142857143,157.78986290322578
7.8,268.382978723404,158.2972258064516
7.825,256.88732394366207,158.80458870967738
7.85,264.68531468531455,159.3119516129032
7.875,267.625,159.819314516129
7.9,260.1666666666665,160.3266774193548
7.925,250.03448275862092,160.83404032258062
7.95,261.2465753424658,161.34140322580643
7.9750000000000005,256.794520547945,161.84876612903224
8.0,253.34246575342468,162.35612903225802
8.025,257.89041095890434,162.86349193548384
8.05,249.43835616438355,163.37085483870965
8.075000000000001,236.9863013698632,163.8782177419355
8.1,245.9591836734694,164.38558064516127
8.125,233.55782312925157,164.89294354838708
8.15,221.15646258503375,165.40030645161286
8.175,224.75510204081638,165.90766935483867
8.200000000000001,215.51351351351332,166.4150322580645
8.225,210.06081081081084,166.92239516129027
8.25,213.6081081081079,167.4297580645161
8.275,211.71812080536893,167.93712096774192
8.3,208.63999999999987,168.44448387096773
8.325000000000001,214.03973509933803,168.9518467741935
8.35,221.76315789473665,169.4592096774193
8.375,221.0588235294117,169.96657258064513
8.4,219.64705882352928,170.47393548387095
8.425,217.2352941176473,170.98129838709676
8.450000000000001,204.82352941176487,171.48866129032257
8.475000000000001,216.12987012987014,171.99602419354838
8.5,220.1290322580644,172.50338709677416
8.525,228.8205128205127,173.01074999999997
8.55,223.53846153846143,173.51811290322578
8.575000000000001,211.25641025641016,174.0254758064516
8.6,209.2101910828028,174.53283870967738
8.625,198.90506329113896,175.0402016129032
8.649999999999999,204.01886792452842,175.54756451612894
8.674999999999999,204.39375000000018,176.05492741935478
8.7,203.60248447204958,176.5622903225806
8.725,208.27950310559027,177.0696532258064
8.75,203.95652173913004,177.57701612903222
8.774999999999999,208.63354037267072,178.084379032258
8.799999999999999,213.70370370370347,178.5917419354838
8.825,223.4074074074074,179.09910483870962
8.85,224.9263803680983,179.60646774193543
8.875,228.63803680981573,180.11383064516124
8.9,239.5121951219512,180.62119354838708
8.924999999999999,228.14545454545487,181.12855645161287
8.95,242.3614457831327,181.63591935483868
8.975,254.1077844311376,182.14328225806446
9.0,252.95209580838355,182.65064516129027
9.025,253.7964071856286,183.15800806451608
9.049999999999999,260.6407185628741,183.66537096774186
9.075,257.48502994012006,184.1727338709677
9.1,258.83333333333303,184.68009677419352
9.125,246.68452380952385,185.18745967741933
9.15,247.53571428571422,185.6948225806451
9.175,260.5976331360948,186.20218548387095
9.2,269.51479289940835,186.70954838709673
9.225,198.205882352941,187.21691129032254
9.25,193.7647058823527,187.72427419354835
9.275,189.32352941176487,188.23163709677416
9.3,193.36842105263122,188.73899999999998
9.325,200.87209302325573,189.24636290322576
9.35,192.48837209302292,189.75372580645157
9.375,204.61271676300566,190.26108870967738
9.4,193.28901734104056,190.7684516129032
9.425,195.965317919075,191.275814516129
9.45,187.6416184971099,191.7831774193548
9.475,196.27011494252883,192.2905403225806
9.5,205.97142857142853,192.7979032258064
9.525,204.73714285714323,193.30526612903222
9.55,199.502857142857,193.81262903225803
9.575,198.26857142857125,194.3199919354838
9.6,203.27272727272702,194.82735483870965
9.625,203.0625,195.33471774193544
9.65,210.39548022598865,195.84208064516125
9.675,217.64606741573016,196.34944354838706
9.700000000000001,208.46927374301686,196.8568064516129
9.725,196.28491620111754,197.36416935483868
9.75,195.10055865921777,197.8715322580645
9.775,203.91620111731845,198.3788951612903
9.8,214.73333333333312,198.88625806451608
9.825000000000001,228.9447513812156,199.3936209677419
9.85,231.87845303867425,199.90098387096768
9.875,219.81215469613244,200.40834677419352
9.9,221.06593406593402,200.91570967741933
9.925,243.00549450549443,201.42307258064514
9.950000000000001,247.94505494505484,201.93043548387095
9.975000000000001,256.88461538461524,202.43779838709676
10.0,265.8241758241761,202.94516129032255
10.025,280.1912568306011,203.45252419354836
10.05,286.108695652174,203.95988709677417
10.075000000000001,296.67567567567585,204.46724999999998
10.100000000000001,310.64516129032245,204.97461290322582
10.125,315.13903743315495,205.48197580645157
10.15,313.3048128342248,205.98933870967738
10.174999999999999,293.3085106382978,206.49670161290317
10.2,301.33333333333303,207.00406451612898
10.225,306.9684210526316,207.5114274193548
10.25,315.98429319371735,208.0187903225806
10.274999999999999,341.1623036649212,208.52615322580638
10.299999999999999,344.3958333333335,209.0335161290322
10.325,349.87564766839387,209.540879032258
10.35,360.96907216494856,210.04824193548382
10.375,364.0512820512822,210.55560483870963
10.4,368.22448979591854,211.06296774193547
10.424999999999999,361.1878172588831,211.57033064516125
10.45,350.4568527918782,212.07769354838703
10.475,352.7258883248728,212.58505645161284
10.5,351.99492385786834,213.09241935483865
10.525,342.26395939086296,213.5997822580645
10.549999999999999,340.53299492385804,214.10714516129025
10.575,345.80203045685266,214.6145080645161
10.6,332.939393939394,215.1218709677419
10.625,348.15151515151547,215.62923387096768
10.65,349.36363636363603,216.1365967741935
10.674999999999999,339.5757575757575,216.64395967741928
10.7,339.787878787879,217.15132258064511
10.725,326.82914572864365,217.65868548387093
10.75,324.35000000000036,218.16604838709674
10.775,337.9154228855723,218.67341129032252
10.8,326.1194029850749,219.18077419354836
10.825,321.31188118811906,219.68813709677414
10.85,324.49504950495066,220.19549999999995
10.875,318.67821782178225,220.70286290322576
10.9,316.86138613861385,221.21022580645158
10.925,321.0445544554459,221.71758870967741
10.95,311.57142857142844,222.22495161290314
10.975,316.7142857142858,222.73231451612898
11.0,320.0196078431368,223.2396774193548
11.025,333.6536585365857,223.7470403225806
11.05,342.5728155339807,224.2544032258064
11.075,349.12560386473433,224.7617661290322
11.1,352.21153846153857,225.26912903225804
11.125,370.5048076923076,225.77649193548382
11.15,373.79807692307713,226.28385483870963
11.175,378.0191387559812,226.79121774193544
11.200000000000001,381.0666666666666,227.29858064516128
11.225,375.0616113744072,227.80594354838706
11.25,371.3601895734596,228.31330645161287
11.275,360.65876777251196,228.82066935483866
11.3,364.95734597156434,229.32803225806447
11.325000000000001,368.0283018867922,229.8353951612903
11.35,376.7276995305165,230.34275806451606
11.375,384.2196261682243,230.8501209677419
11.4,383.5981308411215,231.3574838709677
11.425,396.97663551401865,231.86484677419352
11.450000000000001,386.3551401869163,232.3722096774193
11.475,382.733644859813,232.8795725806451
11.5,380.1121495327102,233.38693548387093
11.525,383.111627906977,233.89429838709674
11.55,390.63888888888914,234.40166129032255
11.575000000000001,396.9631336405532,234.90902419354836
11.600000000000001,392.41013824884794,235.41638709677417
11.625,380.8571428571431,235.92374999999996
11.65,392.30414746543784,236.43111290322577
11.675,396.3623853211011,236.93847580645158
11.700000000000001,395.8256880733943,237.4458387096774
11.725,408.9954337899544,237.95320161290317
11.75,403.511415525114,238.46056451612898
11.774999999999999,403.02739726027403,238.96792741935474
11.799999999999999,407.0181818181818,239.47529032258058
11.825,420.0950226244345,239.9826532258064
11.85,430.78378378378375,240.4900161290322
11.875,413.1255605381166,240.997379032258
11.899999999999999,411.6816143497758,241.5047419354838
11.924999999999999,407.23766816143507,242.0121048387096
11.95,413.4107142857142,242.51946774193542
11.975,415.9910714285711,243.02683064516123
12.0,416.4666666666667,243.53419354838704
12.025,412.048888888889,244.04155645161288
12.049999999999999,428.63111111111084,244.54891935483866
12.075,433.65486725663686,245.05628225806447
12.1,422.2566371681414,245.56364516129025
12.125,442.85840707964644,246.07100806451606
12.15,450.1585903083701,246.57837096774188
12.174999999999999,444.7885462555064,247.08573387096766
12.2,454.3333333333335,247.5930967741935
12.225,458.117903930131,248.1004596774193
12.25,473.7991266375543,248.60782258064512
12.275,480.96956521739094,249.1151854838709
12.3,483.55844155844125,249.62254838709674
12.325,496.25,250.12991129032253
12.35,498.01724137931024,250.63727419354834
12.375,503.7844827586209,251.14463709677415
12.4,508.5622317596567,251.65199999999996
12.425,514.4230769230771,252.15936290322577
12.45,519.1148936170216,252.66672580645155
12.475,529.3389830508477,253.17408870967736
12.5,536.1476793248944,253.68145161290317
12.525,526.0379746835442,254.18881451612899
12.55,522.9282700421945,254.6961774193548
12.575,535.298319327731,255.2035403225806
12.6,533.1506276150631,255.7109032258064
12.625,529.0794979079501,256.2182661290322
12.65,530.0083682008367,256.72562903225804
12.675,535.6500000000001,257.2329919354838
12.7,532.3817427385889,257.7403548387096
12.725,525.8305785123966,258.24771774193545
12.75,524.7438016528922,258.75508064516123
12.775,536.9711934156376,259.26244354838707
12.8,519.4426229508194,259.76980645161285
12.825000000000001,512.9959183673468,260.2771693548387
12.85,524.8653061224486,260.7845322580645
12.875,529.7346938775513,261.29189516129026
12.9,544.6040816326531,261.7992580645161
12.925,551.3577235772359,262.3066209677419
12.950000000000001,550.3765182186235,262.8139838709677
12.975,558.1451612903224,263.3213467741935
13.0,561.0645161290327,263.8287096774193
13.025,563.3373493975901,264.3360725806451
13.05,579.2650602409635,264.8434354838709
13.075000000000001,579.3439999999996,265.35079838709675
13.100000000000001,576.2719999999999,265.8581612903225
13.125,596.1999999999998,266.36552419354837
13.15,600.1279999999997,266.87288709677415
13.175,599.1075697211159,267.38024999999993
13.200000000000001,599.1904761904757,267.8876129032258
13.225000000000001,596.115079365079,268.39497580645155
13.25,591.818181818182,268.9023387096774
13.275,588.7272727272725,269.4097016129032
13.3,590.6363636363635,269.917064516129
13.325000000000001,591.8346456692911,270.4244274193548
13.350000000000001,596.3058823529409,270.9317903225806
13.375,591.2352941176468,271.4391532258064
13.4,586.9375,271.9465161290322
13.425,595.7470817120625,272.45387903225804
13.450000000000001,587.6926070038912,272.9612419354838
13.475000000000001,580.6381322957195,273.46860483870967
13.5,578.5836575875483,273.97596774193545
13.525,576.529182879377,274.48333064516123
13.55,576.4747081712062,274.99069354838707
13.575000000000001,577.420233463035,275.49805645161285
13.600000000000001,581.9147286821708,276.0054193548387
13.625000000000002,576.4362934362935,276.5127822580645
13.65,580.8999999999996,277.0201451612903
13.675,584.2337164750961,277.5275080645161
13.700000000000001,593.0,278.0348709677419
13.725000000000001,582.125475285171,278.5422338709677
13.750000000000002,594.0833333333335,279.0495967741935
13.775,594.087121212121,279.55695967741934
13.8,583.0909090909095,280.0643225806451
13.825000000000001,575.094696969697,280.5716854838709
13.850000000000001,576.1811320754719,281.07904838709675
13.875000000000002,566.394736842105,281.58641129032253
13.900000000000002,555.5992509363296,282.09377419354837
13.925,567.5355805243448,282.60113709677415
13.950000000000001,567.4719101123596,283.1085
13.975000000000001,559.9402985074626,283.6158629032258
14.000000000000002,566.5278810408922,284.12322580645156
14.025000000000002,569.8333333333335,284.6305887096774
14.05,568.7777777777778,285.1379516129032
14.075,559.7222222222222,285.64531451612896
14.099999999999998,532.7527675276751,286.15267741935475
14.124999999999998,529.6801470588239,286.6600403225806
14.149999999999999,508.3846153846157,287.16740322580637
14.174999999999999,513.9781021897811,287.67476612903215
14.2,513.7664233576643,288.182129032258
14.224999999999998,515.554744525547,288.6894919354838
14.249999999999998,525.4363636363637,289.1968548387096
14.274999999999999,532.2581818181816,289.7042177419354
14.299999999999999,526.014492753623,290.21158064516123
14.325,506.9927797833934,290.718943548387
14.35,512.5971223021584,291.2263064516128
14.374999999999998,518.1612903225805,291.73366935483864
14.399999999999999,522.6285714285714,292.2410322580644
14.424999999999999,534.417857142857,292.74839516129026
14.45,531.4697508896797,293.25575806451604
14.475,539.0744680851067,293.7631209677418
14.499999999999998,550.8794326241132,294.27048387096767
14.524999999999999,550.6843971631206,294.77784677419345
14.549999999999999,560.4893617021276,295.2852096774193
14.575,549.294326241135,295.79257258064507
14.6,547.3745583038867,296.2999354838709
14.625,559.2464788732395,296.8072983870967
14.649999999999999,553.0845070422538,297.3146612903225
14.674999999999999,543.719298245614,297.8220241935483
14.7,533.5263157894738,298.3293870967741
14.725,541.1468531468536,298.83674999999994
14.75,547.6585365853657,299.3441129032257
14.774999999999999,546.760416666667,299.85147580645156
14.799999999999999,546.6111111111109,300.35883870967734
14.825,538.4618055555557,300.8662016129031
14.85,552.3125,301.37356451612897
14.875,563.1631944444443,301.88092741935475
14.899999999999999,575.0069204152246,302.3882903225806
14.924999999999999,577.2413793103447,302.89565322580637
14.95,562.5807560137455,303.4030161290322
14.975,574.3047945205476,303.910379032258
15.0,570.2320819112629,304.4177419354838
15.024999999999999,564.1058020477813,304.9251048387096
15.049999999999999,569.4761904761904,305.4324677419354
15.075,552.8847457627121,305.93983064516124
15.1,548.7220338983052,306.447193548387
15.125,555.5593220338978,306.95455645161286
15.15,550.3966101694914,307.46191935483864
15.174999999999999,541.1114864864867,307.9692822580644
15.2,542.3602693602693,308.47664516129026
15.225,547.7751677852348,308.98400806451605
15.25,559.3946488294314,309.4913709677419
15.275,548.2608695652175,309.99873387096767
15.299999999999999,545.1270903010036,310.50609677419345
15.325,546.9933110367892,311.0134596774193
15.35,547.8595317725753,311.5208225806451
15.375,541.7257525083614,312.0281854838709
15.4,540.5919732441471,312.5355483870967
15.425,543.9033333333332,313.04291129032254
15.45,555.6179401993359,313.5502741935483
15.475,552.5315614617939,314.0576370967741
15.5,547.3576158940396,314.56499999999994
15.525,559.0099009900987,315.0723629032257
15.55,556.9438943894388,315.57972580645156
15.575,549.6677631578946,316.08708870967735
15.6,561.2655737704913,316.5944516129032
15.625,556.1078431372548,317.10181451612897
15.65,567.0392156862745,317.60917741935475
15.675,565.9705882352941,318.1165403225806
15.7,566.9019607843138,318.6239032258064
15.725,563.833333333333,319.1312661290322
15.75,524.9771986970682,319.638629032258
15.775,522.7882736156353,320.14599193548383
15.8,523.5993485342019,320.6533548387096
15.825,518.522727272727,321.1607177419354
15.85,510.31818181818153,321.66808064516124
15.875,492.5987055016185,322.175443548387
15.9,488.3398058252428,322.68280645161286
15.925,494.94193548387057,323.19016935483864
15.950000000000001,506.7588424437304,323.6975322580645
15.975,500.6826923076919,324.20489516129027
16.0,478.97444089456894,324.71225806451605
16.025,474.0668789808915,325.21962096774183
16.05,467.7643312101909,325.7269838709677
16.075,474.3269841269839,326.2343467741935
16.1,484.04444444444425,326.7417096774193
16.125,490.7619047619046,327.2490725806451
16.150000000000002,484.4793650793649,327.756435483871
16.175,492.19682539682526,328.2637983870967
16.2,490.3924050632909,328.77116129032254
16.225,488.10443037974665,329.2785241935483
16.25,488.8164556962024,329.78588709677416
16.275000000000002,500.70977917981054,330.29325
16.3,506.2264150943397,330.8006129032257
16.325,512.7554858934172,331.30797580645157
16.35,508.8062500000001,331.81533870967735
16.375,502.80062305295996,332.3227016129032
16.400000000000002,495.5545171339563,332.830064516129
16.425,501.01242236024837,333.3374274193548
16.45,497.78260869565247,333.84479032258054
16.475,491.78018575851365,334.3521532258064
16.5,487.53250773993796,334.8595161290322
16.525000000000002,487.2848297213618,335.366879032258
16.55,496.93209876543233,335.87424193548384
16.575,508.5999999999999,336.38160483870956
16.6,511.41538461538494,336.88896774193546
16.625,518.8865030674847,337.39633064516124
16.650000000000002,538.7239263803681,337.903693548387
16.675,540.5613496932515,338.41105645161286
